feature,metadata,value,maaslin_coef,maaslin_q,maaslin_joint_q,key,parameter,aldex_est,aldex_q,s_var,key_guess
Marvinbryantia,carbohydrate,SDC,0.4033139655479624,0.9999981164156956,0.999976442700979,Marvinbryantia||carbohydrate||SDC,carbohydrateRDC:timepoint48H,2.8306522056582857,0.4789722198294019,0.25,Marvinbryantia||carbohydrateRDC:timepoint48H
Marvinbryantia,carbohydrate,SDC,0.4033139655479624,0.9999981164156956,0.999976442700979,Marvinbryantia||carbohydrate||SDC,carbohydrateSDC:timepoint48H,2.4146059630455583,0.8703025223048524,0.25,Marvinbryantia||carbohydrateSDC:timepoint48H
Marvinbryantia,obesity_group,obesity,-0.33099277050031967,0.9999981164156956,0.999976442700979,Marvinbryantia||obesity_group||obesity,obesity_groupobesity,0.13304933250755405,1,0.25,Marvinbryantia||obesity_groupobesity
o__Clostridiales,carbohydrate,RDC,-0.2314583994190811,0.9999981164156956,0.999976442700979,o__Clostridiales||carbohydrate||RDC,carbohydrateRDC,-1.1459391863861936,0.7491615784097008,0.25,o__Clostridiales||carbohydrateRDC
o__Clostridiales,carbohydrate,RDC,-0.2314583994190811,0.9999981164156956,0.999976442700979,o__Clostridiales||carbohydrate||RDC,carbohydrateSDC,-0.04382816670054507,1,0.25,o__Clostridiales||carbohydrateSDC
o__Clostridiales,carbohydrate,RDC,-0.2314583994190811,0.9999981164156956,0.999976442700979,o__Clostridiales||carbohydrate||RDC,carbohydrateRDC:timepoint48H,2.143696185711374,0.5486471018778893,0.25,o__Clostridiales||carbohydrateRDC:timepoint48H
o__Clostridiales,carbohydrate,RDC,-0.2314583994190811,0.9999981164156956,0.999976442700979,o__Clostridiales||carbohydrate||RDC,carbohydrateSDC:timepoint48H,1.13175708157002,0.9261753279658907,0.25,o__Clostridiales||carbohydrateSDC:timepoint48H
o__Clostridiales,carbohydrate,SDC,-0.39199186191279223,0.9999981164156956,0.999976442700979,o__Clostridiales||carbohydrate||SDC,carbohydrateRDC,-1.1459391863861936,0.7491615784097008,0.25,o__Clostridiales||carbohydrateRDC
o__Clostridiales,carbohydrate,SDC,-0.39199186191279223,0.9999981164156956,0.999976442700979,o__Clostridiales||carbohydrate||SDC,carbohydrateSDC,-0.04382816670054507,1,0.25,o__Clostridiales||carbohydrateSDC
o__Clostridiales,carbohydrate,SDC,-0.39199186191279223,0.9999981164156956,0.999976442700979,o__Clostridiales||carbohydrate||SDC,carbohydrateRDC:timepoint48H,2.143696185711374,0.5486471018778893,0.25,o__Clostridiales||carbohydrateRDC:timepoint48H
o__Clostridiales,carbohydrate,SDC,-0.39199186191279223,0.9999981164156956,0.999976442700979,o__Clostridiales||carbohydrate||SDC,carbohydrateSDC:timepoint48H,1.13175708157002,0.9261753279658907,0.25,o__Clostridiales||carbohydrateSDC:timepoint48H
o__Clostridiales,obesity_group,obesity,-0.9832975000492788,0.9999981164156956,0.999976442700979,o__Clostridiales||obesity_group||obesity,obesity_groupobesity,-0.6366476255158251,0.9999599917306188,0.25,o__Clostridiales||obesity_groupobesity
o__Clostridiales,timepoint,48H,-0.15138800317934922,0.9999981164156956,0.999976442700979,o__Clostridiales||timepoint||48H,timepoint48H,1.5965481916193311,0.6698268576451647,0.25,o__Clostridiales||timepoint48H
o__Clostridiales,timepoint,48H,-0.15138800317934922,0.9999981164156956,0.999976442700979,o__Clostridiales||timepoint||48H,carbohydrateRDC:timepoint48H,2.143696185711374,0.5486471018778893,0.25,o__Clostridiales||carbohydrateRDC:timepoint48H
o__Clostridiales,timepoint,48H,-0.15138800317934922,0.9999981164156956,0.999976442700979,o__Clostridiales||timepoint||48H,carbohydrateSDC:timepoint48H,1.13175708157002,0.9261753279658907,0.25,o__Clostridiales||carbohydrateSDC:timepoint48H
Other,carbohydrate,RDC,0.8765857377268813,0.9999981164156956,0.999976442700979,Other||carbohydrate||RDC,carbohydrateRDC,-1.3848179802774832,0.7332787845248883,0.25,Other||carbohydrateRDC
Other,carbohydrate,RDC,0.8765857377268813,0.9999981164156956,0.999976442700979,Other||carbohydrate||RDC,carbohydrateSDC,-0.9762592705952354,1,0.25,Other||carbohydrateSDC
Other,carbohydrate,RDC,0.8765857377268813,0.9999981164156956,0.999976442700979,Other||carbohydrate||RDC,carbohydrateRDC:timepoint48H,2.1574200290423917,0.5221093780440771,0.25,Other||carbohydrateRDC:timepoint48H
Other,carbohydrate,RDC,0.8765857377268813,0.9999981164156956,0.999976442700979,Other||carbohydrate||RDC,carbohydrateSDC:timepoint48H,1.501369195919134,0.9018409437288062,0.25,Other||carbohydrateSDC:timepoint48H
Other,carbohydrate,RDC:timepoint48H,0.7346504579479696,0.9999981164156956,0.999976442700979,Other||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-1.3848179802774832,0.7332787845248883,0.25,Other||carbohydrateRDC
Other,carbohydrate,RDC:timepoint48H,0.7346504579479696,0.9999981164156956,0.999976442700979,Other||carbohydrate||RDC:timepoint48H,carbohydrateSDC,-0.9762592705952354,1,0.25,Other||carbohydrateSDC
Other,carbohydrate,RDC:timepoint48H,0.7346504579479696,0.9999981164156956,0.999976442700979,Other||carbohydrate||RDC:timepoint48H,timepoint48H,3.195474936441849,0.13997667883493034,0.25,Other||timepoint48H
Other,carbohydrate,RDC:timepoint48H,0.7346504579479696,0.9999981164156956,0.999976442700979,Other||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,2.1574200290423917,0.5221093780440771,0.25,Other||carbohydrateRDC:timepoint48H
Other,carbohydrate,RDC:timepoint48H,0.7346504579479696,0.9999981164156956,0.999976442700979,Other||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,1.501369195919134,0.9018409437288062,0.25,Other||carbohydrateSDC:timepoint48H
Other,carbohydrate,SDC,-0.4562109030713656,0.9999981164156956,0.8377788498778611,Other||carbohydrate||SDC,carbohydrateRDC,-1.3848179802774832,0.7332787845248883,0.25,Other||carbohydrateRDC
Other,carbohydrate,SDC,-0.4562109030713656,0.9999981164156956,0.8377788498778611,Other||carbohydrate||SDC,carbohydrateSDC,-0.9762592705952354,1,0.25,Other||carbohydrateSDC
Other,carbohydrate,SDC,-0.4562109030713656,0.9999981164156956,0.8377788498778611,Other||carbohydrate||SDC,carbohydrateRDC:timepoint48H,2.1574200290423917,0.5221093780440771,0.25,Other||carbohydrateRDC:timepoint48H
Other,carbohydrate,SDC,-0.4562109030713656,0.9999981164156956,0.8377788498778611,Other||carbohydrate||SDC,carbohydrateSDC:timepoint48H,1.501369195919134,0.9018409437288062,0.25,Other||carbohydrateSDC:timepoint48H
Paenibacillus,carbohydrate,RDC,0.5391564670447581,0.9999981164156956,0.999976442700979,Paenibacillus||carbohydrate||RDC,carbohydrateRDC,-1.0616650312721447,0.739008754960269,0.25,Paenibacillus||carbohydrateRDC
Paenibacillus,carbohydrate,RDC,0.5391564670447581,0.9999981164156956,0.999976442700979,Paenibacillus||carbohydrate||RDC,carbohydrateSDC,-0.43991115308917783,1,0.25,Paenibacillus||carbohydrateSDC
Paenibacillus,carbohydrate,RDC,0.5391564670447581,0.9999981164156956,0.999976442700979,Paenibacillus||carbohydrate||RDC,carbohydrateRDC:timepoint48H,2.1962151056607135,0.5530753031448552,0.25,Paenibacillus||carbohydrateRDC:timepoint48H
Paenibacillus,carbohydrate,RDC,0.5391564670447581,0.9999981164156956,0.999976442700979,Paenibacillus||carbohydrate||RDC,carbohydrateSDC:timepoint48H,1.7427696009148106,0.902329965449975,0.25,Paenibacillus||carbohydrateSDC:timepoint48H
Paenibacillus,obesity_group,obesity,0.1981130056298276,0.9999981164156956,0.4516752957710074,Paenibacillus||obesity_group||obesity,obesity_groupobesity,0.7595826004959301,1,0.25,Paenibacillus||obesity_groupobesity
Parabacteroides,carbohydrate,RDC,-1.438236110350498,0.9999981164156956,0.999976442700979,Parabacteroides||carbohydrate||RDC,carbohydrateRDC,-0.658293878489439,0.8213445964039293,0.25,Parabacteroides||carbohydrateRDC
Parabacteroides,carbohydrate,RDC,-1.438236110350498,0.9999981164156956,0.999976442700979,Parabacteroides||carbohydrate||RDC,carbohydrateSDC,0.09683284535744668,1,0.25,Parabacteroides||carbohydrateSDC
Parabacteroides,carbohydrate,RDC,-1.438236110350498,0.9999981164156956,0.999976442700979,Parabacteroides||carbohydrate||RDC,carbohydrateRDC:timepoint48H,0.3363710306242139,0.8741243747339781,0.25,Parabacteroides||carbohydrateRDC:timepoint48H
Parabacteroides,carbohydrate,RDC,-1.438236110350498,0.9999981164156956,0.999976442700979,Parabacteroides||carbohydrate||RDC,carbohydrateSDC:timepoint48H,1.0566976511297814,0.9354729298520528,0.25,Parabacteroides||carbohydrateSDC:timepoint48H
Parabacteroides,carbohydrate,SDC,0.6557100755442764,0.9999981164156956,0.999976442700979,Parabacteroides||carbohydrate||SDC,carbohydrateRDC,-0.658293878489439,0.8213445964039293,0.25,Parabacteroides||carbohydrateRDC
Parabacteroides,carbohydrate,SDC,0.6557100755442764,0.9999981164156956,0.999976442700979,Parabacteroides||carbohydrate||SDC,carbohydrateSDC,0.09683284535744668,1,0.25,Parabacteroides||carbohydrateSDC
Parabacteroides,carbohydrate,SDC,0.6557100755442764,0.9999981164156956,0.999976442700979,Parabacteroides||carbohydrate||SDC,carbohydrateRDC:timepoint48H,0.3363710306242139,0.8741243747339781,0.25,Parabacteroides||carbohydrateRDC:timepoint48H
Parabacteroides,carbohydrate,SDC,0.6557100755442764,0.9999981164156956,0.999976442700979,Parabacteroides||carbohydrate||SDC,carbohydrateSDC:timepoint48H,1.0566976511297814,0.9354729298520528,0.25,Parabacteroides||carbohydrateSDC:timepoint48H
Parabacteroides,carbohydrate,SDC:timepoint48H,1.7660883101840652,0.9999981164156956,0.999976442700979,Parabacteroides||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-0.658293878489439,0.8213445964039293,0.25,Parabacteroides||carbohydrateRDC
Parabacteroides,carbohydrate,SDC:timepoint48H,1.7660883101840652,0.9999981164156956,0.999976442700979,Parabacteroides||carbohydrate||SDC:timepoint48H,carbohydrateSDC,0.09683284535744668,1,0.25,Parabacteroides||carbohydrateSDC
Parabacteroides,carbohydrate,SDC:timepoint48H,1.7660883101840652,0.9999981164156956,0.999976442700979,Parabacteroides||carbohydrate||SDC:timepoint48H,timepoint48H,12.56756271872181,9.657723116599884e-12,0.25,Parabacteroides||timepoint48H
Parabacteroides,carbohydrate,SDC:timepoint48H,1.7660883101840652,0.9999981164156956,0.999976442700979,Parabacteroides||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,0.3363710306242139,0.8741243747339781,0.25,Parabacteroides||carbohydrateRDC:timepoint48H
Parabacteroides,carbohydrate,SDC:timepoint48H,1.7660883101840652,0.9999981164156956,0.999976442700979,Parabacteroides||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,1.0566976511297814,0.9354729298520528,0.25,Parabacteroides||carbohydrateSDC:timepoint48H
Parabacteroides,obesity_group,obesity,-0.02268658894315413,0.9999981164156956,0.940866899275942,Parabacteroides||obesity_group||obesity,obesity_groupobesity,-1.2481509327500535,0.8561667782955954,0.25,Parabacteroides||obesity_groupobesity
Romboutsia,carbohydrate,RDC,-0.08496765942068335,0.9999981164156956,0.999976442700979,Romboutsia||carbohydrate||RDC,carbohydrateRDC,-1.146028641553272,0.710987120870492,0.25,Romboutsia||carbohydrateRDC
Romboutsia,carbohydrate,RDC,-0.08496765942068335,0.9999981164156956,0.999976442700979,Romboutsia||carbohydrate||RDC,carbohydrateSDC,0.15548196501516068,1,0.25,Romboutsia||carbohydrateSDC
Romboutsia,carbohydrate,RDC,-0.08496765942068335,0.9999981164156956,0.999976442700979,Romboutsia||carbohydrate||RDC,carbohydrateRDC:timepoint48H,2.3090126188831017,0.4638482909408044,0.25,Romboutsia||carbohydrateRDC:timepoint48H
Romboutsia,carbohydrate,RDC,-0.08496765942068335,0.9999981164156956,0.999976442700979,Romboutsia||carbohydrate||RDC,carbohydrateSDC:timepoint48H,1.135573465381078,0.9031752628952152,0.25,Romboutsia||carbohydrateSDC:timepoint48H
Romboutsia,carbohydrate,SDC,-0.0151774191638732,0.9999981164156956,0.999976442700979,Romboutsia||carbohydrate||SDC,carbohydrateRDC,-1.146028641553272,0.710987120870492,0.25,Romboutsia||carbohydrateRDC
Romboutsia,carbohydrate,SDC,-0.0151774191638732,0.9999981164156956,0.999976442700979,Romboutsia||carbohydrate||SDC,carbohydrateSDC,0.15548196501516068,1,0.25,Romboutsia||carbohydrateSDC
Romboutsia,carbohydrate,SDC,-0.0151774191638732,0.9999981164156956,0.999976442700979,Romboutsia||carbohydrate||SDC,carbohydrateRDC:timepoint48H,2.3090126188831017,0.4638482909408044,0.25,Romboutsia||carbohydrateRDC:timepoint48H
Romboutsia,carbohydrate,SDC,-0.0151774191638732,0.9999981164156956,0.999976442700979,Romboutsia||carbohydrate||SDC,carbohydrateSDC:timepoint48H,1.135573465381078,0.9031752628952152,0.25,Romboutsia||carbohydrateSDC:timepoint48H
Romboutsia,timepoint,48H,0.23630136262583976,0.9999981164156956,0.999976442700979,Romboutsia||timepoint||48H,timepoint48H,0.5204908286832809,0.979434430975166,0.25,Romboutsia||timepoint48H
Romboutsia,timepoint,48H,0.23630136262583976,0.9999981164156956,0.999976442700979,Romboutsia||timepoint||48H,carbohydrateRDC:timepoint48H,2.3090126188831017,0.4638482909408044,0.25,Romboutsia||carbohydrateRDC:timepoint48H
Romboutsia,timepoint,48H,0.23630136262583976,0.9999981164156956,0.999976442700979,Romboutsia||timepoint||48H,carbohydrateSDC:timepoint48H,1.135573465381078,0.9031752628952152,0.25,Romboutsia||carbohydrateSDC:timepoint48H
Roseburia,carbohydrate,RDC:timepoint48H,-0.05683803923334792,0.9999981164156956,0.999976442700979,Roseburia||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-0.6082356153387456,0.822066516207621,0.25,Roseburia||carbohydrateRDC
Roseburia,carbohydrate,RDC:timepoint48H,-0.05683803923334792,0.9999981164156956,0.999976442700979,Roseburia||carbohydrate||RDC:timepoint48H,carbohydrateSDC,0.6965513945605438,1,0.25,Roseburia||carbohydrateSDC
Roseburia,carbohydrate,RDC:timepoint48H,-0.05683803923334792,0.9999981164156956,0.999976442700979,Roseburia||carbohydrate||RDC:timepoint48H,timepoint48H,1.7464600314298329,0.6749679522544921,0.25,Roseburia||timepoint48H
Roseburia,carbohydrate,RDC:timepoint48H,-0.05683803923334792,0.9999981164156956,0.999976442700979,Roseburia||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,2.3695336673826843,0.5236782532680999,0.25,Roseburia||carbohydrateRDC:timepoint48H
Roseburia,carbohydrate,RDC:timepoint48H,-0.05683803923334792,0.9999981164156956,0.999976442700979,Roseburia||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,0.3734791371158808,0.9659639286522944,0.25,Roseburia||carbohydrateSDC:timepoint48H
Roseburia,carbohydrate,SDC,0.347270117755556,0.9999981164156956,0.999976442700979,Roseburia||carbohydrate||SDC,carbohydrateRDC,-0.6082356153387456,0.822066516207621,0.25,Roseburia||carbohydrateRDC
Roseburia,carbohydrate,SDC,0.347270117755556,0.9999981164156956,0.999976442700979,Roseburia||carbohydrate||SDC,carbohydrateSDC,0.6965513945605438,1,0.25,Roseburia||carbohydrateSDC
Roseburia,carbohydrate,SDC,0.347270117755556,0.9999981164156956,0.999976442700979,Roseburia||carbohydrate||SDC,carbohydrateRDC:timepoint48H,2.3695336673826843,0.5236782532680999,0.25,Roseburia||carbohydrateRDC:timepoint48H
Roseburia,carbohydrate,SDC,0.347270117755556,0.9999981164156956,0.999976442700979,Roseburia||carbohydrate||SDC,carbohydrateSDC:timepoint48H,0.3734791371158808,0.9659639286522944,0.25,Roseburia||carbohydrateSDC:timepoint48H
Roseburia,carbohydrate,SDC:timepoint48H,0.725186187548464,0.9999981164156956,0.940866899275942,Roseburia||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-0.6082356153387456,0.822066516207621,0.25,Roseburia||carbohydrateRDC
Roseburia,carbohydrate,SDC:timepoint48H,0.725186187548464,0.9999981164156956,0.940866899275942,Roseburia||carbohydrate||SDC:timepoint48H,carbohydrateSDC,0.6965513945605438,1,0.25,Roseburia||carbohydrateSDC
Roseburia,carbohydrate,SDC:timepoint48H,0.725186187548464,0.9999981164156956,0.940866899275942,Roseburia||carbohydrate||SDC:timepoint48H,timepoint48H,1.7464600314298329,0.6749679522544921,0.25,Roseburia||timepoint48H
Roseburia,carbohydrate,SDC:timepoint48H,0.725186187548464,0.9999981164156956,0.940866899275942,Roseburia||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,2.3695336673826843,0.5236782532680999,0.25,Roseburia||carbohydrateRDC:timepoint48H
Roseburia,carbohydrate,SDC:timepoint48H,0.725186187548464,0.9999981164156956,0.940866899275942,Roseburia||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,0.3734791371158808,0.9659639286522944,0.25,Roseburia||carbohydrateSDC:timepoint48H
Ruminiclostridium,carbohydrate,RDC,0.6470534408989413,0.9999981164156956,0.999976442700979,Ruminiclostridium||carbohydrate||RDC,carbohydrateRDC,-0.8516827647582929,0.7803243503282766,0.25,Ruminiclostridium||carbohydrateRDC
Ruminiclostridium,carbohydrate,RDC,0.6470534408989413,0.9999981164156956,0.999976442700979,Ruminiclostridium||carbohydrate||RDC,carbohydrateSDC,0.01667158824269338,1,0.25,Ruminiclostridium||carbohydrateSDC
Ruminiclostridium,carbohydrate,RDC,0.6470534408989413,0.9999981164156956,0.999976442700979,Ruminiclostridium||carbohydrate||RDC,carbohydrateRDC:timepoint48H,1.64605789896775,0.6289164436763669,0.25,Ruminiclostridium||carbohydrateRDC:timepoint48H
Ruminiclostridium,carbohydrate,RDC,0.6470534408989413,0.9999981164156956,0.999976442700979,Ruminiclostridium||carbohydrate||RDC,carbohydrateSDC:timepoint48H,1.2967733171901383,0.9193522562875672,0.25,Ruminiclostridium||carbohydrateSDC:timepoint48H
Ruminiclostridium,carbohydrate,RDC:timepoint48H,0.3415848492338465,0.9999981164156956,0.999976442700979,Ruminiclostridium||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-0.8516827647582929,0.7803243503282766,0.25,Ruminiclostridium||carbohydrateRDC
Ruminiclostridium,carbohydrate,RDC:timepoint48H,0.3415848492338465,0.9999981164156956,0.999976442700979,Ruminiclostridium||carbohydrate||RDC:timepoint48H,carbohydrateSDC,0.01667158824269338,1,0.25,Ruminiclostridium||carbohydrateSDC
Ruminiclostridium,carbohydrate,RDC:timepoint48H,0.3415848492338465,0.9999981164156956,0.999976442700979,Ruminiclostridium||carbohydrate||RDC:timepoint48H,timepoint48H,1.2893942300660477,0.8574171507833477,0.25,Ruminiclostridium||timepoint48H
Ruminiclostridium,carbohydrate,RDC:timepoint48H,0.3415848492338465,0.9999981164156956,0.999976442700979,Ruminiclostridium||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,1.64605789896775,0.6289164436763669,0.25,Ruminiclostridium||carbohydrateRDC:timepoint48H
Ruminiclostridium,carbohydrate,RDC:timepoint48H,0.3415848492338465,0.9999981164156956,0.999976442700979,Ruminiclostridium||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,1.2967733171901383,0.9193522562875672,0.25,Ruminiclostridium||carbohydrateSDC:timepoint48H
Ruminiclostridium,carbohydrate,SDC,0.18881931107505995,0.9999981164156956,0.999976442700979,Ruminiclostridium||carbohydrate||SDC,carbohydrateRDC,-0.8516827647582929,0.7803243503282766,0.25,Ruminiclostridium||carbohydrateRDC
Ruminiclostridium,carbohydrate,SDC,0.18881931107505995,0.9999981164156956,0.999976442700979,Ruminiclostridium||carbohydrate||SDC,carbohydrateSDC,0.01667158824269338,1,0.25,Ruminiclostridium||carbohydrateSDC
Ruminiclostridium,carbohydrate,SDC,0.18881931107505995,0.9999981164156956,0.999976442700979,Ruminiclostridium||carbohydrate||SDC,carbohydrateRDC:timepoint48H,1.64605789896775,0.6289164436763669,0.25,Ruminiclostridium||carbohydrateRDC:timepoint48H
Ruminiclostridium,carbohydrate,SDC,0.18881931107505995,0.9999981164156956,0.999976442700979,Ruminiclostridium||carbohydrate||SDC,carbohydrateSDC:timepoint48H,1.2967733171901383,0.9193522562875672,0.25,Ruminiclostridium||carbohydrateSDC:timepoint48H
Ruminococcus,carbohydrate,RDC:timepoint48H,-0.8457043153580928,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-1.6498324634487624,0.7169738165848577,0.25,Ruminococcus||carbohydrateRDC
Ruminococcus,carbohydrate,RDC:timepoint48H,-0.8457043153580928,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||RDC:timepoint48H,carbohydrateSDC,-0.7921161802004779,1,0.25,Ruminococcus||carbohydrateSDC
Ruminococcus,carbohydrate,RDC:timepoint48H,-0.8457043153580928,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||RDC:timepoint48H,timepoint48H,-2.041258312780821,0.9569082550562408,0.25,Ruminococcus||timepoint48H
Ruminococcus,carbohydrate,RDC:timepoint48H,-0.8457043153580928,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,2.411197335761053,0.5387297382841357,0.25,Ruminococcus||carbohydrateRDC:timepoint48H
Ruminococcus,carbohydrate,RDC:timepoint48H,-0.8457043153580928,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,1.2824324020575464,0.9313056651502912,0.25,Ruminococcus||carbohydrateSDC:timepoint48H
Ruminococcus,carbohydrate,SDC,0.0178021767134763,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||SDC,carbohydrateRDC,-1.6498324634487624,0.7169738165848577,0.25,Ruminococcus||carbohydrateRDC
Ruminococcus,carbohydrate,SDC,0.0178021767134763,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||SDC,carbohydrateSDC,-0.7921161802004779,1,0.25,Ruminococcus||carbohydrateSDC
Ruminococcus,carbohydrate,SDC,0.0178021767134763,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||SDC,carbohydrateRDC:timepoint48H,2.411197335761053,0.5387297382841357,0.25,Ruminococcus||carbohydrateRDC:timepoint48H
Ruminococcus,carbohydrate,SDC,0.0178021767134763,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||SDC,carbohydrateSDC:timepoint48H,1.2824324020575464,0.9313056651502912,0.25,Ruminococcus||carbohydrateSDC:timepoint48H
Ruminococcus,carbohydrate,SDC:timepoint48H,0.22504465234890852,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-1.6498324634487624,0.7169738165848577,0.25,Ruminococcus||carbohydrateRDC
Ruminococcus,carbohydrate,SDC:timepoint48H,0.22504465234890852,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||SDC:timepoint48H,carbohydrateSDC,-0.7921161802004779,1,0.25,Ruminococcus||carbohydrateSDC
Ruminococcus,carbohydrate,SDC:timepoint48H,0.22504465234890852,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||SDC:timepoint48H,timepoint48H,-2.041258312780821,0.9569082550562408,0.25,Ruminococcus||timepoint48H
Ruminococcus,carbohydrate,SDC:timepoint48H,0.22504465234890852,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,2.411197335761053,0.5387297382841357,0.25,Ruminococcus||carbohydrateRDC:timepoint48H
Ruminococcus,carbohydrate,SDC:timepoint48H,0.22504465234890852,0.9999981164156956,0.999976442700979,Ruminococcus||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,1.2824324020575464,0.9313056651502912,0.25,Ruminococcus||carbohydrateSDC:timepoint48H
Ruminococcus,obesity_group,obesity,0.4590565969166851,0.9999981164156956,0.1530601678975099,Ruminococcus||obesity_group||obesity,obesity_groupobesity,-3.971545361270592,0.29576179092716526,0.25,Ruminococcus||obesity_groupobesity
Ruminococcus,timepoint,48H,-0.7236054898826229,0.9999981164156956,0.5199224609613715,Ruminococcus||timepoint||48H,timepoint48H,-2.041258312780821,0.9569082550562408,0.25,Ruminococcus||timepoint48H
Ruminococcus,timepoint,48H,-0.7236054898826229,0.9999981164156956,0.5199224609613715,Ruminococcus||timepoint||48H,carbohydrateRDC:timepoint48H,2.411197335761053,0.5387297382841357,0.25,Ruminococcus||carbohydrateRDC:timepoint48H
Ruminococcus,timepoint,48H,-0.7236054898826229,0.9999981164156956,0.5199224609613715,Ruminococcus||timepoint||48H,carbohydrateSDC:timepoint48H,1.2824324020575464,0.9313056651502912,0.25,Ruminococcus||carbohydrateSDC:timepoint48H
Senegalimassilia,carbohydrate,SDC,0.22244436708740975,0.9999981164156956,0.999976442700979,Senegalimassilia||carbohydrate||SDC,carbohydrateRDC,-1.2909435198983463,0.7374528569185441,0.25,Senegalimassilia||carbohydrateRDC
Senegalimassilia,carbohydrate,SDC,0.22244436708740975,0.9999981164156956,0.999976442700979,Senegalimassilia||carbohydrate||SDC,carbohydrateSDC,-0.3748425567309731,1,0.25,Senegalimassilia||carbohydrateSDC
Senegalimassilia,carbohydrate,SDC,0.22244436708740975,0.9999981164156956,0.999976442700979,Senegalimassilia||carbohydrate||SDC,carbohydrateRDC:timepoint48H,2.5288155426450887,0.47847599656001066,0.25,Senegalimassilia||carbohydrateRDC:timepoint48H
Senegalimassilia,carbohydrate,SDC,0.22244436708740975,0.9999981164156956,0.999976442700979,Senegalimassilia||carbohydrate||SDC,carbohydrateSDC:timepoint48H,2.1651213292671683,0.8306056128155955,0.25,Senegalimassilia||carbohydrateSDC:timepoint48H
Senegalimassilia,obesity_group,obesity,0.5884678745140267,0.9999981164156956,0.999976442700979,Senegalimassilia||obesity_group||obesity,obesity_groupobesity,-0.3576215038853384,1,0.25,Senegalimassilia||obesity_groupobesity
Slackia,carbohydrate,RDC,1.1606493294285325,0.9999981164156956,0.999976442700979,Slackia||carbohydrate||RDC,carbohydrateRDC,0.07049826202835854,0.9169685722493248,0.25,Slackia||carbohydrateRDC
Slackia,carbohydrate,RDC,1.1606493294285325,0.9999981164156956,0.999976442700979,Slackia||carbohydrate||RDC,carbohydrateSDC,0.4488437781275885,1,0.25,Slackia||carbohydrateSDC
Slackia,carbohydrate,RDC,1.1606493294285325,0.9999981164156956,0.999976442700979,Slackia||carbohydrate||RDC,carbohydrateRDC:timepoint48H,0.19415276107928972,0.8725137032335067,0.25,Slackia||carbohydrateRDC:timepoint48H
Slackia,carbohydrate,RDC,1.1606493294285325,0.9999981164156956,0.999976442700979,Slackia||carbohydrate||RDC,carbohydrateSDC:timepoint48H,0.6266820764784735,0.942794201449264,0.25,Slackia||carbohydrateSDC:timepoint48H
Slackia,carbohydrate,RDC:timepoint48H,-0.17250657062452243,0.9999981164156956,0.768987234496543,Slackia||carbohydrate||RDC:timepoint48H,carbohydrateRDC,0.07049826202835854,0.9169685722493248,0.25,Slackia||carbohydrateRDC
Slackia,carbohydrate,RDC:timepoint48H,-0.17250657062452243,0.9999981164156956,0.768987234496543,Slackia||carbohydrate||RDC:timepoint48H,carbohydrateSDC,0.4488437781275885,1,0.25,Slackia||carbohydrateSDC
Slackia,carbohydrate,RDC:timepoint48H,-0.17250657062452243,0.9999981164156956,0.768987234496543,Slackia||carbohydrate||RDC:timepoint48H,timepoint48H,3.8215395557760505,0.0906823535187438,0.25,Slackia||timepoint48H
